,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
139,GSM5043464,0.9979444742202759,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457388,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU228,Ground Control
140,GSM5043450,0.9964233040809631,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457384,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU229,Ground Control
141,GSM3171727,0.9960887432098389,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175882,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU229,Ground Control
142,GSM3171726,0.9956655502319336,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175881,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU229,Ground Control
143,GSM3171725,0.9952300786972046,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175880,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU229,Ground Control
144,GSM3171722,0.995225191116333,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175877,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU229,Ground Control
145,GSM5914482,0.9951999187469482,GSE197312,PGC 1α Senses the CBC of Pre-mRNA to Dictate the Fate of Promoter-Proximally Paused RNAPII,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,36669479,,,610052,GPL24247; GPL21626,Mus musculus,GSE,Expression profiling by high throughput sequencing; Other,2023/01/19,35,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197312/,PGC-1α senses the CBC of pre-mRNA to dictate the fate of promoter-proximally paused RNAPII.,Molecular cell,2023 Jan 19,10.1016/j.molcel.2022.12.022,OSD-426|EU229,Ground Control
146,GSM3171721,0.9951796531677246,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175876,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU229,Ground Control
147,GSM3171728,0.9950798749923706,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175883,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU229,Ground Control
148,GSM5043471,0.9950342774391174,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457390,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU229,Ground Control
149,GSM5914481,0.9949740767478943,GSE197312,PGC 1α Senses the CBC of Pre-mRNA to Dictate the Fate of Promoter-Proximally Paused RNAPII,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,36669479,,,610051,GPL24247; GPL21626,Mus musculus,GSE,Expression profiling by high throughput sequencing; Other,2023/01/19,35,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197312/,PGC-1α senses the CBC of pre-mRNA to dictate the fate of promoter-proximally paused RNAPII.,Molecular cell,2023 Jan 19,10.1016/j.molcel.2022.12.022,OSD-426|EU229,Ground Control
150,GSM5043471,0.9988605976104736,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457390,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU230,Ground Control
151,GSM5043433,0.9985322952270508,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457379,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU230,Ground Control
152,GSM5043443,0.9978857040405273,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457382,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU230,Ground Control
153,GSM5043447,0.9978490471839905,GSE165565,Cerium oxide nanoparticle administration to skeletal muscle cells under different gravity and radiation conditions,,,"For their remarkable biomimetic properties implying strong modulation of the intracellular and extracellular redox state, cerium oxide nanoparticles (also termed “nanoceria”) were hypothesized to exert a protective role against oxidative stress associated to the harsh environmental conditions of spaceflight, characterized by microgravity and highly energetic radiations. Nanoparticles were supplied to proliferating C2C12 mouse skeletal muscle cells under different gravity and radiation levels (microgravity+cosmic radiations or Earth gravity+cosmic radiations on board the International Space Station; Earth gravity on ground). Biological responses were thus investigated at a transcriptional level by RNA next-generation sequencing. Lists of differentially expressed genes (DEGs) were generated and intersected by taking into consideration relevant comparisons, which led to the observation of prevailing effects of the space environment over those induced by nanoceria, possibly due to its administration during spaceflight. In space, up-regulation of transcription was slightly preponderant over down-regulation, and it implied involvement of intracellular compartments, with the majority of DEGs being consistently over- or under-expressed whenever present. Cosmic radiations regulated a higher number of DEGs than microgravity and seemed to promote increased cellular catabolism. By taking into consideration space physical stressors alone, microgravity and cosmic radiations appeared to have opposite effects at transcriptional level despite partial sharing of molecular pathways. Interestingly, gene ontology denoted some enrichment in terms related to vision, when only effects of radiation were assessed. The regulation of mitochondrial uncoupling protein 2 in space-relevant samples suggests perturbation of the intracellular redox homeostasis, and leaves open opportunities to antioxidant treatment for oxidative stress reduction in harsh environments.","RNA-seq/miRNA-seq of C2C12 proliferating mouse myoblasts, cultured in the following conditions (n=3): A (without nanoceria, in space without gravity), B (with nanoceria, in space without gravity), C (without nanoceria, in space with gravity), D (with nanoceria, in space with gravity), E (without nanoceria, on land), and F (with nanoceria, on land).",34410709,,,457383,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing; Non-coding RNA profiling by high throughput sequencing,2021/09/08,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165565/,Cerium Oxide Nanoparticle Administration to Skeletal Muscle Cells under Different Gravity and Radiation Conditions.,ACS applied materials & interfaces,2021 Sep 1,10.1021/acsami.1c14176,OSD-426|EU230,Ground Control
154,GSM3171725,0.9976525902748108,GSE115232,The 3' end processing factor PCF11 regulates gene expression based on gene size and intronic polyadenylation,,,"Genes with different sizes have distinct expression patterns and functions. Here we show that the 3' end processing PCF11 modulates gene expression according to gene size. Gene density and polyA site strength, but not orientation between neighboring genes, impact short gene regulation by PCF11. In contrast, long gene modulation involves intronic polyadenylation (IPA), which is widespread in large introns. Downregulation of PCF11, which takes place in cell differentiation, contributes to short and long gene expressions with functions related to cell proliferation, cell morphology, adhesion, and migration. Mild, exogenous upregulation of PCF11 perturbs the gene expression program in cell differentiation. Further, PCF11 is auto-regulated through a highly conserved IPA site, the removal of which leads to PCF11 overexpression and global activation of proximal PASs sites. Together, our data indicate that PCF11 level impacts gene expression based on size and its autoregulation maintains homeostasis of PAS usage in the cell.",In total 2 RNA-seq libraries from 3T3-L1 cells for gene expression analysis; In total 4 3'READS libraries for the analysis of APA during C2C12 cell differentiation; In total 4 3'READS libraries for analysis of APA isoform stability under siPcf11 using 4sU metabolic labeling in C2C12 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from C2C12 cells; In total 4 3'READS libraries for analysis of APA under Pcf11-IPAKO using total RNA from 4T1 cells; In total 4 3'READS libraries for analysis of APA under siPcf11 using total RNA from NIH3T3 cells;,30840896;34289366,,,175880,GPL19057; GPL13112,Mus musculus,GSE,Other; Expression profiling by high throughput sequencing,2019/02/12,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115232/,Regulation of Intronic Polyadenylation by PCF11 Impacts mRNA Expression of Long Genes.,Cell reports,2019 Mar 5,10.1016/j.celrep.2019.02.049,OSD-426|EU230,Ground Control
